parameters: n=7 l=3 k=1 p=5 q=3 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 10 | 6 | 219 | x=((16*14)-5) | x 16 14 * 5 - = | x:pie 16:pecan 14:pie *:pie 5:pie -:pie =:pie
EXPR: 0 | POS | INT | 10 | 6 | 144 | x=(16*(14-5)) | x 16 14 5 - * = | x:row 16:row 14:pie 5:pie -:pie *:row =:row
EXPR: 0 | POS | INT | 10 | 6 | 304 | x=(16*(14+5)) | x 16 14 5 + * = | x:row 16:row 14:pie 5:pie +:pie *:row =:row
EXPR: 0 | POS | INT | 10 | 6 | 229 | x=((16*14)+5) | x 16 14 * 5 + = | x:pie 16:pecan 14:pie *:pie 5:pie +:pie =:pie
EXPR: 0 | POS | INT | 10 | 6 | 304 | (16*(14+5))=x | 16 14 5 + * x = | 16:row 14:pie 5:pie +:pie *:row x:row =:row
EXPR: 0 | POS | INT | 10 | 6 | 144 | (16*(14-5))=x | 16 14 5 - * x = | 16:row 14:pie 5:pie -:pie *:row x:row =:row
EXPR: 0 | POS | INT | 10 | 6 | 219 | ((16*14)-5)=x | 16 14 * 5 - x = | 16:pecan 14:pie *:pie 5:pie -:pie x:pie =:pie
EXPR: 0 | POS | INT | 10 | 6 | 229 | ((16*14)+5)=x | 16 14 * 5 + x = | 16:pecan 14:pie *:pie 5:pie +:pie x:pie =:pie
EXPR: 0 | POS | INT | 12 | 6 | 94 | x=(14+(16*5)) | x 14 16 5 * + = | x:pie 14:pie 16:pecan 5:pie *:pie +:pie =:pie
EXPR: 0 | POS | INT | 12 | 6 | 219 | ((16*14)-x)=5 | 16 14 * x - 5 = | 16:pecan 14:pie *:pie x:pie -:pie 5:pie =:pie
EXPR: 0 | POS | INT | 12 | 6 | 66 | ((16*5)-14)=x | 16 5 * 14 - x = | 16:pecan 5:pie *:pie 14:pie -:pie x:pie =:pie
EXPR: 0 | POS | INT | 12 | 6 | 94 | ((16*5)+14)=x | 16 5 * 14 + x = | 16:pecan 5:pie *:pie 14:pie +:pie x:pie =:pie
EXPR: 1 | POS | INT | 12 | 6 | 6 | ((16+14)/x)=5 | 16 14 + x / 5 = | 16:pie 14:pie +:pie x:row /:pie 5:pie =:pie
EXPR: 0 | POS | INT | 12 | 6 | 94 | x=((16*5)+14) | x 16 5 * 14 + = | x:pie 16:pecan 5:pie *:pie 14:pie +:pie =:pie
EXPR: 0 | POS | INT | 12 | 6 | 66 | x=((16*5)-14) | x 16 5 * 14 - = | x:pie 16:pecan 5:pie *:pie 14:pie -:pie =:pie
EXPR: 0 | POS | INT | 12 | 6 | 94 | (14+(16*5))=x | 14 16 5 * + x = | 14:pie 16:pecan 5:pie *:pie +:pie x:pie =:pie
