parameters: n=11 l=5 k=1 p=5 q=1 m=11
TOTAL 453 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 2 | 78 | ((20+(26-(20+6)))+58)=x | 20 26 20 6 + - + 58 + x = | 20:sticker 26:sticker 20:sticker 6:sticker +:sticker -:sticker +:sticker 58:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 78 | x=((20-(26-20))+(6+58)) | x 20 26 20 - - 6 58 + + = | x:sticker 20:sticker 26:sticker 20:sticker -:sticker -:sticker 6:sticker 58:sticker +:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 90 | ((20+(26-(20-6)))+58)=x | 20 26 20 6 - - + 58 + x = | 20:sticker 26:sticker 20:sticker 6:sticker -:sticker -:sticker +:sticker 58:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 38 | (((20-(26+20))+6)+58)=x | 20 26 20 + - 6 + 58 + x = | 20:sticker 26:sticker 20:sticker +:sticker -:sticker 6:sticker +:sticker 58:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 78 | (((20-(26-20))+6)+58)=x | 20 26 20 - - 6 + 58 + x = | 20:sticker 26:sticker 20:sticker -:sticker -:sticker 6:sticker +:sticker 58:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 26 | x=(20-(((26+20)+6)-58)) | x 20 26 20 + 6 + 58 - - = | x:sticker 20:sticker 26:sticker 20:sticker +:sticker 6:sticker +:sticker 58:sticker -:sticker -:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 130 | ((20+(26+(20+6)))+58)=x | 20 26 20 6 + + + 58 + x = | 20:sticker 26:sticker 20:sticker 6:sticker +:sticker +:sticker +:sticker 58:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 66 | x=((20-(26-20))-(6-58)) | x 20 26 20 - - 6 58 - - = | x:sticker 20:sticker 26:sticker 20:sticker -:sticker -:sticker 6:sticker 58:sticker -:sticker -:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 38 | (20-((26+20)-(6+58)))=x | 20 26 20 + 6 58 + - - x = | 20:sticker 26:sticker 20:sticker +:sticker 6:sticker 58:sticker +:sticker -:sticker -:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 78 | x=((20+(26-20))-(6-58)) | x 20 26 20 - + 6 58 - - = | x:sticker 20:sticker 26:sticker 20:sticker -:sticker +:sticker 6:sticker 58:sticker -:sticker -:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 66 | (20-(((26-20)+6)-58))=x | 20 26 20 - 6 + 58 - - x = | 20:sticker 26:sticker 20:sticker -:sticker 6:sticker +:sticker 58:sticker -:sticker -:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 78 | (20-((26-20)-(6+58)))=x | 20 26 20 - 6 58 + - - x = | 20:sticker 26:sticker 20:sticker -:sticker 6:sticker 58:sticker +:sticker -:sticker -:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 14 | (((20+(26+20))+6)-58)=x | 20 26 20 + + 6 + 58 - x = | 20:sticker 26:sticker 20:sticker +:sticker +:sticker 6:sticker +:sticker 58:sticker -:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 118 | (20+(26+(20-(6-58))))=x | 20 26 20 6 58 - - + + x = | 20:sticker 26:sticker 20:sticker 6:sticker 58:sticker -:sticker -:sticker +:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 66 | x=(20-(((26-20)+6)-58)) | x 20 26 20 - 6 + 58 - - = | x:sticker 20:sticker 26:sticker 20:sticker -:sticker 6:sticker +:sticker 58:sticker -:sticker -:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 66 | ((20-(26-(20-6)))+58)=x | 20 26 20 6 - - - 58 + x = | 20:sticker 26:sticker 20:sticker 6:sticker -:sticker -:sticker -:sticker 58:sticker +:sticker x:sticker =:sticker
EXPR: 1 | POS | INT | 0 | 2 | 2 | (20+((26+20)-(6+58)))=x | 20 26 20 + 6 58 + - + x = | 20:sticker 26:sticker 20:sticker +:sticker 6:sticker 58:sticker +:sticker -:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 78 | x=((((20-26)+20)+6)+58) | x 20 26 - 20 + 6 + 58 + = | x:sticker 20:sticker 26:sticker -:sticker 20:sticker +:sticker 6:sticker +:sticker 58:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 90 | x=((20+(26-20))+(6+58)) | x 20 26 20 - + 6 58 + + = | x:sticker 20:sticker 26:sticker 20:sticker -:sticker +:sticker 6:sticker 58:sticker +:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 14 | x=(20+(((26+20)+6)-58)) | x 20 26 20 + 6 + 58 - + = | x:sticker 20:sticker 26:sticker 20:sticker +:sticker 6:sticker +:sticker 58:sticker -:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 130 | x=((((20+26)+20)+6)+58) | x 20 26 + 20 + 6 + 58 + = | x:sticker 20:sticker 26:sticker +:sticker 20:sticker +:sticker 6:sticker +:sticker 58:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 90 | (((20+(26-20))+6)+58)=x | 20 26 20 - + 6 + 58 + x = | 20:sticker 26:sticker 20:sticker -:sticker +:sticker 6:sticker +:sticker 58:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 78 | x=(20-(26-(20+(6+58)))) | x 20 26 20 6 58 + + - - = | x:sticker 20:sticker 26:sticker 20:sticker 6:sticker 58:sticker +:sticker +:sticker -:sticker -:sticker =:sticker
EXPR: 1 | POS | INT | 0 | 2 | 2 | x=((((20+26)+20)-6)-58) | x 20 26 + 20 + 6 - 58 - = | x:sticker 20:sticker 26:sticker +:sticker 20:sticker +:sticker 6:sticker -:sticker 58:sticker -:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 14 | x=((((20+26)+20)+6)-58) | x 20 26 + 20 + 6 + 58 - = | x:sticker 20:sticker 26:sticker +:sticker 20:sticker +:sticker 6:sticker +:sticker 58:sticker -:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 78 | x=((20-((26-20)-6))+58) | x 20 26 20 - 6 - - 58 + = | x:sticker 20:sticker 26:sticker 20:sticker -:sticker 6:sticker -:sticker -:sticker 58:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 78 | x=((((20+26)-20)-6)+58) | x 20 26 + 20 - 6 - 58 + = | x:sticker 20:sticker 26:sticker +:sticker 20:sticker -:sticker 6:sticker -:sticker 58:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 118 | x=((((20+26)+20)-6)+58) | x 20 26 + 20 + 6 - 58 + = | x:sticker 20:sticker 26:sticker +:sticker 20:sticker +:sticker 6:sticker -:sticker 58:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 130 | (20+((26+20)+(6+58)))=x | 20 26 20 + 6 58 + + + x = | 20:sticker 26:sticker 20:sticker +:sticker 6:sticker 58:sticker +:sticker +:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 90 | (20+((26-20)+(6+58)))=x | 20 26 20 - 6 58 + + + x = | 20:sticker 26:sticker 20:sticker -:sticker 6:sticker 58:sticker +:sticker +:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 14 | (20+(26+(20+(6-58))))=x | 20 26 20 6 58 - + + + x = | 20:sticker 26:sticker 20:sticker 6:sticker 58:sticker -:sticker +:sticker +:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 26 | ((20-(26+(20+6)))+58)=x | 20 26 20 6 + + - 58 + x = | 20:sticker 26:sticker 20:sticker 6:sticker +:sticker +:sticker -:sticker 58:sticker +:sticker x:sticker =:sticker
EXPR: 1 | POS | INT | 0 | 2 | 2 | x=(20+(26+(20-(6+58)))) | x 20 26 20 6 58 + - + + = | x:sticker 20:sticker 26:sticker 20:sticker 6:sticker 58:sticker +:sticker -:sticker +:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 66 | ((((20-26)+20)-6)+58)=x | 20 26 - 20 + 6 - 58 + x = | 20:sticker 26:sticker -:sticker 20:sticker +:sticker 6:sticker -:sticker 58:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 90 | x=(20+(26-(20-(6+58)))) | x 20 26 20 6 58 + - - + = | x:sticker 20:sticker 26:sticker 20:sticker 6:sticker 58:sticker +:sticker -:sticker -:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 14 | ((20+(26+(20+6)))-58)=x | 20 26 20 6 + + + 58 - x = | 20:sticker 26:sticker 20:sticker 6:sticker +:sticker +:sticker +:sticker 58:sticker -:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 118 | x=((20+(26+20))-(6-58)) | x 20 26 20 + + 6 58 - - = | x:sticker 20:sticker 26:sticker 20:sticker +:sticker +:sticker 6:sticker 58:sticker -:sticker -:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 78 | (20+(26-(20+(6-58))))=x | 20 26 20 6 58 - + - + x = | 20:sticker 26:sticker 20:sticker 6:sticker 58:sticker -:sticker +:sticker -:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 38 | x=((20-(26+20))+(6+58)) | x 20 26 20 + - 6 58 + + = | x:sticker 20:sticker 26:sticker 20:sticker +:sticker -:sticker 6:sticker 58:sticker +:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 66 | x=((20-(26-(20-6)))+58) | x 20 26 20 6 - - - 58 + = | x:sticker 20:sticker 26:sticker 20:sticker 6:sticker -:sticker -:sticker -:sticker 58:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 0 | 2 | 90 | x=(((20+(26-20))+6)+58) | x 20 26 20 - + 6 + 58 + = | x:sticker 20:sticker 26:sticker 20:sticker -:sticker +:sticker 6:sticker +:sticker 58:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 14 | ((26+(20+(20+6)))-58)=x | 26 20 20 6 + + + 58 - x = | 26:sticker 20:sticker 20:sticker 6:sticker +:sticker +:sticker +:sticker 58:sticker -:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 26 | x=(20-(((26+6)+20)-58)) | x 20 26 6 + 20 + 58 - - = | x:sticker 20:sticker 26:sticker 6:sticker +:sticker 20:sticker +:sticker 58:sticker -:sticker -:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 38 | (((20-(26+20))+58)+6)=x | 20 26 20 + - 58 + 6 + x = | 20:sticker 26:sticker 20:sticker +:sticker -:sticker 58:sticker +:sticker 6:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 78 | (((20-(26-20))+58)+6)=x | 20 26 20 - - 58 + 6 + x = | 20:sticker 26:sticker 20:sticker -:sticker -:sticker 58:sticker +:sticker 6:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 14 | (((26+(20+20))+6)-58)=x | 26 20 20 + + 6 + 58 - x = | 26:sticker 20:sticker 20:sticker +:sticker +:sticker 6:sticker +:sticker 58:sticker -:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 66 | x=((((20-26)+20)+58)-6) | x 20 26 - 20 + 58 + 6 - = | x:sticker 20:sticker 26:sticker -:sticker 20:sticker +:sticker 58:sticker +:sticker 6:sticker -:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 38 | ((((20-26)+6)-20)+58)=x | 20 26 - 6 + 20 - 58 + x = | 20:sticker 26:sticker -:sticker 6:sticker +:sticker 20:sticker -:sticker 58:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 78 | (20-(((20-26)+6)-58))=x | 20 20 26 - 6 + 58 - - x = | 20:sticker 20:sticker 26:sticker -:sticker 6:sticker +:sticker 58:sticker -:sticker -:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 38 | ((20+(26-(20+6)))+x)=58 | 20 26 20 6 + - + x + 58 = | 20:sticker 26:sticker 20:sticker 6:sticker +:sticker -:sticker +:sticker x:sticker +:sticker 58:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 38 | (20-(((26-6)+20)-58))=x | 20 26 6 - 20 + 58 - - x = | 20:sticker 26:sticker 6:sticker -:sticker 20:sticker +:sticker 58:sticker -:sticker -:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 14 | x=((((20+26)+20)-58)+6) | x 20 26 + 20 + 58 - 6 + = | x:sticker 20:sticker 26:sticker +:sticker 20:sticker +:sticker 58:sticker -:sticker 6:sticker +:sticker =:sticker
EXPR: 1 | POS | INT | 2 | 2 | 2 | x=(20+(20+(26-(6+58)))) | x 20 20 26 6 58 + - + + = | x:sticker 20:sticker 20:sticker 26:sticker 6:sticker 58:sticker +:sticker -:sticker +:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 38 | x=(20-(20+(26-(6+58)))) | x 20 20 26 6 58 + - + - = | x:sticker 20:sticker 20:sticker 26:sticker 6:sticker 58:sticker +:sticker -:sticker +:sticker -:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 14 | (((20+(26+6))+20)-58)=x | 20 26 6 + + 20 + 58 - x = | 20:sticker 26:sticker 6:sticker +:sticker +:sticker 20:sticker +:sticker 58:sticker -:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 90 | ((20+(26-(20-58)))+6)=x | 20 26 20 58 - - + 6 + x = | 20:sticker 26:sticker 20:sticker 58:sticker -:sticker -:sticker +:sticker 6:sticker +:sticker x:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 50 | ((20-(26-(20-6)))+x)=58 | 20 26 20 6 - - - x + 58 = | 20:sticker 26:sticker 20:sticker 6:sticker -:sticker -:sticker -:sticker x:sticker +:sticker 58:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 66 | x=(((20+20)-26)-(6-58)) | x 20 20 + 26 - 6 58 - - = | x:sticker 20:sticker 20:sticker +:sticker 26:sticker -:sticker 6:sticker 58:sticker -:sticker -:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 38 | x=((20-(26-(6-20)))+58) | x 20 26 6 20 - - - 58 + = | x:sticker 20:sticker 26:sticker 6:sticker 20:sticker -:sticker -:sticker -:sticker 58:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 38 | x=((20-((26+20)-58))+6) | x 20 26 20 + 58 - - 6 + = | x:sticker 20:sticker 26:sticker 20:sticker +:sticker 58:sticker -:sticker -:sticker 6:sticker +:sticker =:sticker
EXPR: 0 | POS | INT | 2 | 2 | 38 | ((20-(26-(20+x)))+6)=58 | 20 26 20 x + - - 6 + 58 = | 20:sticker 26:sticker 20:sticker x:sticker +:sticker -:sticker -:sticker 6:sticker +:sticker 58:sticker =:sticker
