parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 21 | 140 | x=(7*(5+15)) | x 7 5 15 + * = | x:student 7:student 5:minute 15:minute +:minute *:student =:student
EXPR: 0 | POS | INT | 0 | 21 | 140 | (7*(5+15))=x | 7 5 15 + * x = | 7:student 5:minute 15:minute +:minute *:student x:student =:student
EXPR: 0 | POS | INT | 2 | 21 | 4 | ((7-x)*5)=15 | 7 x - 5 * 15 = | 7:student x:student -:student 5:minute *:minute 15:minute =:minute
EXPR: 0 | POS | INT | 2 | 21 | 10 | ((x-7)*5)=15 | x 7 - 5 * 15 = | x:student 7:student -:student 5:minute *:minute 15:minute =:minute
EXPR: 0 | POS | INT | 2 | 21 | 70 | (7*(15-5))=x | 7 15 5 - * x = | 7:student 15:minute 5:minute -:minute *:student x:student =:student
EXPR: 0 | POS | INT | 2 | 21 | 140 | 7=(x/(5+15)) | 7 x 5 15 + / = | 7:student x:student 5:minute 15:minute +:minute /:student =:student
EXPR: 0 | POS | INT | 2 | 21 | 70 | x=(7*(15-5)) | x 7 15 5 - * = | x:student 7:student 15:minute 5:minute -:minute *:student =:student
EXPR: 0 | POS | INT | 4 | 21 | 70 | 7=(x/(15-5)) | 7 x 15 5 - / = | 7:student x:student 15:minute 5:minute -:minute /:student =:student
EXPR: 0 | POS | INT | 4 | 21 | 4 | (5*(7-x))=15 | 5 7 x - * 15 = | 5:minute 7:student x:student -:student *:minute 15:minute =:minute
EXPR: 0 | POS | INT | 4 | 21 | 10 | (5*(x-7))=15 | 5 x 7 - * 15 = | 5:minute x:student 7:student -:student *:minute 15:minute =:minute
EXPR: 0 | POS | INT | 5 | 21 | 140 | ((5+15)*7)=x | 5 15 + 7 * x = | 5:minute 15:minute +:minute 7:student *:student x:student =:student
EXPR: 0 | POS | INT | 5 | 21 | 140 | x=((5+15)*7) | x 5 15 + 7 * = | x:student 5:minute 15:minute +:minute 7:student *:student =:student
EXPR: 0 | POS | INT | 7 | 21 | 4 | (15/(7-x))=5 | 15 7 x - / 5 = | 15:minute 7:student x:student -:student /:minute 5:minute =:minute
EXPR: 0 | POS | INT | 7 | 21 | 10 | 5=(15/(x-7)) | 5 15 x 7 - / = | 5:minute 15:minute x:student 7:student -:student /:minute =:minute
EXPR: 0 | POS | INT | 7 | 21 | 70 | x=((15-5)*7) | x 15 5 - 7 * = | x:student 15:minute 5:minute -:minute 7:student *:student =:student
EXPR: 0 | POS | INT | 7 | 21 | 4 | 15=((7-x)*5) | 15 7 x - 5 * = | 15:minute 7:student x:student -:student 5:minute *:minute =:minute
EXPR: 0 | POS | INT | 7 | 21 | 70 | ((15-5)*7)=x | 15 5 - 7 * x = | 15:minute 5:minute -:minute 7:student *:student x:student =:student
EXPR: 0 | POS | INT | 7 | 21 | 140 | (x/(5+15))=7 | x 5 15 + / 7 = | x:student 5:minute 15:minute +:minute /:student 7:student =:student
EXPR: 0 | POS | INT | 7 | 21 | 4 | 5=(15/(7-x)) | 5 15 7 x - / = | 5:minute 15:minute 7:student x:student -:student /:minute =:minute
EXPR: 0 | POS | INT | 7 | 21 | 10 | 15=((x-7)*5) | 15 x 7 - 5 * = | 15:minute x:student 7:student -:student 5:minute *:minute =:minute
EXPR: 0 | POS | INT | 7 | 21 | 10 | (15/(x-7))=5 | 15 x 7 - / 5 = | 15:minute x:student 7:student -:student /:minute 5:minute =:minute
EXPR: 0 | POS | INT | 9 | 21 | 10 | 15=(5*(x-7)) | 15 5 x 7 - * = | 15:minute 5:minute x:student 7:student -:student *:minute =:minute
EXPR: 0 | POS | INT | 9 | 21 | 70 | (x/(15-5))=7 | x 15 5 - / 7 = | x:student 15:minute 5:minute -:minute /:student 7:student =:student
EXPR: 0 | POS | INT | 9 | 21 | 4 | 15=(5*(7-x)) | 15 5 7 x - * = | 15:minute 5:minute 7:student x:student -:student *:minute =:minute
EXPR: 0 | POS | INT | 10 | 21 | 50 | x=((7*5)+15) | x 7 5 * 15 + = | x:student 7:student 5:minute *:student 15:student +:student =:student
EXPR: 0 | POS | INT | 10 | 21 | 50 | ((7*5)+15)=x | 7 5 * 15 + x = | 7:student 5:minute *:minute 15:minute +:minute x:minute =:minute
EXPR: 0 | POS | INT | 10 | 21 | 20 | ((7*5)-15)=x | 7 5 * 15 - x = | 7:student 5:minute *:minute 15:minute -:minute x:minute =:minute
EXPR: 0 | POS | INT | 10 | 21 | 82 | x=(7+(5*15)) | x 7 5 15 * + = | x:student 7:student 5:minute 15:student *:student +:student =:student
EXPR: 0 | POS | INT | 10 | 21 | 20 | x=((7*5)-15) | x 7 5 * 15 - = | x:minute 7:student 5:minute *:minute 15:minute -:minute =:minute
EXPR: 0 | POS | INT | 10 | 21 | 180 | x=((7+5)*15) | x 7 5 + 15 * = | x:student 7:student 5:student +:student 15:minute *:student =:student
EXPR: 0 | POS | INT | 10 | 21 | 180 | ((7+5)*15)=x | 7 5 + 15 * x = | 7:student 5:student +:student 15:minute *:student x:student =:student
EXPR: 0 | POS | INT | 10 | 21 | 30 | ((7-5)*15)=x | 7 5 - 15 * x = | 7:student 5:student -:student 15:minute *:student x:student =:student
EXPR: 0 | POS | INT | 10 | 21 | 82 | (7+(5*15))=x | 7 5 15 * + x = | 7:student 5:student 15:minute *:student +:student x:student =:student
EXPR: 0 | POS | INT | 10 | 21 | 30 | x=((7-5)*15) | x 7 5 - 15 * = | x:student 7:student 5:student -:student 15:minute *:student =:student
EXPR: 0 | POS | INT | 12 | 21 | 10 | (7+(15/5))=x | 7 15 5 / + x = | 7:student 15:student 5:minute /:student +:student x:student =:student
EXPR: 0 | POS | INT | 12 | 21 | 4 | (7-(15/5))=x | 7 15 5 / - x = | 7:student 15:student 5:minute /:student -:student x:student =:student
EXPR: 0 | POS | INT | 12 | 21 | 40 | (7+(x/5))=15 | 7 x 5 / + 15 = | 7:student x:student 5:minute /:student +:student 15:student =:student
EXPR: 0 | POS | INT | 12 | 21 | 4 | x=(7-(15/5)) | x 7 15 5 / - = | x:student 7:student 15:student 5:minute /:student -:student =:student
EXPR: 0 | POS | INT | 12 | 21 | 110 | ((7*15)+5)=x | 7 15 * 5 + x = | 7:student 15:minute *:minute 5:minute +:minute x:minute =:minute
EXPR: 0 | POS | INT | 12 | 21 | 30 | 7=(5+(x/15)) | 7 5 x 15 / + = | 7:student 5:student x:student 15:minute /:student +:student =:student
EXPR: 0 | POS | INT | 12 | 21 | 82 | ((x-7)/5)=15 | x 7 - 5 / 15 = | x:student 7:student -:student 5:minute /:student 15:student =:student
EXPR: 0 | POS | INT | 12 | 21 | 100 | ((7*15)-5)=x | 7 15 * 5 - x = | 7:student 15:minute *:minute 5:minute -:minute x:minute =:minute
EXPR: 0 | POS | INT | 12 | 21 | 20 | ((7*5)-x)=15 | 7 5 * x - 15 = | 7:student 5:minute *:minute x:minute -:minute 15:minute =:minute
EXPR: 0 | POS | INT | 12 | 21 | 110 | (5+(7*15))=x | 5 7 15 * + x = | 5:minute 7:student 15:minute *:minute +:minute x:minute =:minute
