parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 7827 | 7827 | x=((1134+1475)*3) | x 1134 1475 + 3 * = | x:mile 1134:mile 1475:mile +:mile 3:week *:mile =:mile
EXPR: 0 | POS | INT | 0 | 7827 | 5559 | x=(1134+(1475*3)) | x 1134 1475 3 * + = | x:mile 1134:mile 1475:mile 3:week *:mile +:mile =:mile
EXPR: 1 | POS | INT | 0 | 7827 | 7827 | ((1134+1475)*3)=x | 1134 1475 + 3 * x = | 1134:mile 1475:mile +:mile 3:week *:mile x:mile =:mile
EXPR: 0 | POS | INT | 0 | 7827 | 5559 | (1134+(1475*3))=x | 1134 1475 3 * + x = | 1134:mile 1475:mile 3:week *:mile +:mile x:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1927 | x=((1134*3)-1475) | x 1134 3 * 1475 - = | x:mile 1134:mile 3:week *:mile 1475:mile -:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1853 | x=((1134/3)+1475) | x 1134 3 / 1475 + = | x:mile 1134:mile 3:week /:mile 1475:mile +:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 4877 | x=((1134*3)+1475) | x 1134 3 * 1475 + = | x:mile 1134:mile 3:week *:mile 1475:mile +:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 3291 | 1134=((1475*3)-x) | 1134 1475 3 * x - = | 1134:mile 1475:mile 3:week *:mile x:mile -:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 5559 | 1134=(x-(1475*3)) | 1134 x 1475 3 * - = | 1134:mile x:mile 1475:mile 3:week *:mile -:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1097 | x=(1475-(1134/3)) | x 1475 1134 3 / - = | x:mile 1475:mile 1134:mile 3:week /:mile -:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 4877 | ((1134*3)+1475)=x | 1134 3 * 1475 + x = | 1134:mile 3:week *:mile 1475:mile +:mile x:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 4877 | x=(1475+(1134*3)) | x 1475 1134 3 * + = | x:mile 1475:mile 1134:mile 3:week *:mile +:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1927 | ((1134*3)-1475)=x | 1134 3 * 1475 - x = | 1134:mile 3:week *:mile 1475:mile -:mile x:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 4877 | (1475+(1134*3))=x | 1475 1134 3 * + x = | 1475:mile 1134:mile 3:week *:mile +:mile x:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1927 | 1134=((x+1475)/3) | 1134 x 1475 + 3 / = | 1134:mile x:mile 1475:mile +:mile 3:week /:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1927 | 1134=((1475+x)/3) | 1134 1475 x + 3 / = | 1134:mile 1475:mile x:mile +:mile 3:week /:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1023 | 1134=(1475-(x/3)) | 1134 1475 x 3 / - = | 1134:mile 1475:mile x:mile 3:week /:mile -:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 4877.00000000001 | 1134=((x-1475)/3) | 1134 x 1475 - 3 / = | 1134:mile x:mile 1475:mile -:mile 3:week /:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1853 | 1134=((x-1475)*3) | 1134 x 1475 - 3 * = | 1134:mile x:mile 1475:mile -:mile 3:week *:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1023 | x=((1475-1134)*3) | x 1475 1134 - 3 * = | x:mile 1475:mile 1134:mile -:mile 3:week *:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1097 | 1134=((1475-x)*3) | 1134 1475 x - 3 * = | 1134:mile 1475:mile x:mile -:mile 3:week *:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1853 | (1475+(1134/3))=x | 1475 1134 3 / + x = | 1475:mile 1134:mile 3:week /:mile +:mile x:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1097 | (1475-(1134/3))=x | 1475 1134 3 / - x = | 1475:mile 1134:mile 3:week /:mile -:mile x:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1023 | ((1475-1134)*3)=x | 1475 1134 - 3 * x = | 1475:mile 1134:mile -:mile 3:week *:mile x:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1853 | ((1134/3)+1475)=x | 1134 3 / 1475 + x = | 1134:mile 3:week /:mile 1475:mile +:mile x:mile =:mile
EXPR: 0 | POS | INT | 2 | 7827 | 1853 | x=(1475+(1134/3)) | x 1475 1134 3 / + = | x:mile 1475:mile 1134:mile 3:week /:mile +:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1097 | (x+(1134/3))=1475 | x 1134 3 / + 1475 = | x:mile 1134:mile 3:week /:mile +:mile 1475:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1853 | (x-(1134/3))=1475 | x 1134 3 / - 1475 = | x:mile 1134:mile 3:week /:mile -:mile 1475:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 3291 | 1475=((x+1134)/3) | 1475 x 1134 + 3 / = | 1475:mile x:mile 1134:mile +:mile 3:week /:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 3291 | ((x+1134)/3)=1475 | x 1134 + 3 / 1475 = | x:mile 1134:mile +:mile 3:week /:mile 1475:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 4877 | 1475=(x-(1134*3)) | 1475 x 1134 3 * - = | 1475:mile x:mile 1134:mile 3:week *:mile -:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1853 | 1475=(x-(1134/3)) | 1475 x 1134 3 / - = | 1475:mile x:mile 1134:mile 3:week /:mile -:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1097 | 1134=(3*(1475-x)) | 1134 3 1475 x - * = | 1134:mile 3:week 1475:mile x:mile -:mile *:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1927 | 1475=((1134*3)-x) | 1475 1134 3 * x - = | 1475:mile 1134:mile 3:week *:mile x:mile -:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1097 | 1475=((1134/3)+x) | 1475 1134 3 / x + = | 1475:mile 1134:mile 3:week /:mile x:mile +:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1853 | 1134=(3*(x-1475)) | 1134 3 x 1475 - * = | 1134:mile 3:week x:mile 1475:mile -:mile *:mile =:mile
EXPR: 1 | POS | INT | 4 | 7827 | 7827 | 1134=((x/3)-1475) | 1134 x 3 / 1475 - = | 1134:mile x:mile 3:week /:mile 1475:mile -:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 3291 | ((1134+x)/3)=1475 | 1134 x + 3 / 1475 = | 1134:mile x:mile +:mile 3:week /:mile 1475:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1927 | ((1134*3)-x)=1475 | 1134 3 * x - 1475 = | 1134:mile 3:week *:mile x:mile -:mile 1475:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1097 | 1475=(x+(1134/3)) | 1475 x 1134 3 / + = | 1475:mile x:mile 1134:mile 3:week /:mile +:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1023 | 1475=(1134+(x/3)) | 1475 1134 x 3 / + = | 1475:mile 1134:mile x:mile 3:week /:mile +:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 4877 | (x-(1134*3))=1475 | x 1134 3 * - 1475 = | x:mile 1134:mile 3:week *:mile -:mile 1475:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 5559 | ((x-1134)/3)=1475 | x 1134 - 3 / 1475 = | x:mile 1134:mile -:mile 3:week /:mile 1475:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1023 | (1134+(x/3))=1475 | 1134 x 3 / + 1475 = | 1134:mile x:mile 3:week /:mile +:mile 1475:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 5559 | 1475=((x-1134)/3) | 1475 x 1134 - 3 / = | 1475:mile x:mile 1134:mile -:mile 3:week /:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 3291 | 1475=((1134+x)/3) | 1475 1134 x + 3 / = | 1475:mile 1134:mile x:mile +:mile 3:week /:mile =:mile
EXPR: 0 | POS | INT | 4 | 7827 | 1097 | ((1134/3)+x)=1475 | 1134 3 / x + 1475 = | 1134:mile 3:week /:mile x:mile +:mile 1475:mile =:mile
EXPR: 0 | POS | INT | 5 | 7827 | 5559 | ((1475*3)+1134)=x | 1475 3 * 1134 + x = | 1475:mile 3:week *:mile 1134:mile +:mile x:mile =:mile
EXPR: 0 | POS | INT | 5 | 7827 | 3291 | ((1475*3)-1134)=x | 1475 3 * 1134 - x = | 1475:mile 3:week *:mile 1134:mile -:mile x:mile =:mile
EXPR: 1 | POS | INT | 5 | 7827 | 7827 | (3*(1134+1475))=x | 3 1134 1475 + * x = | 3:week 1134:mile 1475:mile +:mile *:mile x:mile =:mile
EXPR: 0 | POS | INT | 5 | 7827 | 3291 | x=((1475*3)-1134) | x 1475 3 * 1134 - = | x:mile 1475:mile 3:week *:mile 1134:mile -:mile =:mile
EXPR: 1 | POS | INT | 5 | 7827 | 7827 | x=(3*(1134+1475)) | x 3 1134 1475 + * = | x:mile 3:week 1134:mile 1475:mile +:mile *:mile =:mile
EXPR: 0 | POS | INT | 5 | 7827 | 5559 | x=((1475*3)+1134) | x 1475 3 * 1134 + = | x:mile 1475:mile 3:week *:mile 1134:mile +:mile =:mile
EXPR: 0 | POS | INT | 7 | 7827 | 1097 | ((1475-x)*3)=1134 | 1475 x - 3 * 1134 = | 1475:mile x:mile -:mile 3:week *:mile 1134:mile =:mile
EXPR: 0 | POS | INT | 7 | 7827 | 1023 | (3*(1475-1134))=x | 3 1475 1134 - * x = | 3:week 1475:mile 1134:mile -:mile *:mile x:mile =:mile
EXPR: 0 | POS | INT | 7 | 7827 | 1927 | ((1475+x)/3)=1134 | 1475 x + 3 / 1134 = | 1475:mile x:mile +:mile 3:week /:mile 1134:mile =:mile
EXPR: 1 | POS | INT | 7 | 7827 | 7827 | ((x/3)-1134)=1475 | x 3 / 1134 - 1475 = | x:mile 3:week /:mile 1134:mile -:mile 1475:mile =:mile
EXPR: 0 | POS | INT | 7 | 7827 | 1023 | 1475=((x/3)+1134) | 1475 x 3 / 1134 + = | 1475:mile x:mile 3:week /:mile 1134:mile +:mile =:mile
EXPR: 0 | POS | INT | 7 | 7827 | 1023 | ((x/3)+1134)=1475 | x 3 / 1134 + 1475 = | x:mile 3:week /:mile 1134:mile +:mile 1475:mile =:mile
EXPR: 0 | POS | INT | 7 | 7827 | 3291 | ((1475*3)-x)=1134 | 1475 3 * x - 1134 = | 1475:mile 3:week *:mile x:mile -:mile 1134:mile =:mile
EXPR: 0 | POS | INT | 7 | 7827 | 1023 | (1475-(x/3))=1134 | 1475 x 3 / - 1134 = | 1475:mile x:mile 3:week /:mile -:mile 1134:mile =:mile
EXPR: 0 | POS | INT | 7 | 7827 | 5559 | (x-(1475*3))=1134 | x 1475 3 * - 1134 = | x:mile 1475:mile 3:week *:mile -:mile 1134:mile =:mile
