parameters: n=9 l=4 k=1 p=5 q=3 m=10
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 90 | 960 | x=(24*((14*3)-2)) | x 24 14 3 * 2 - * = | x:wheel 24:bicycle 14:tricycle 3:wheel *:wheel 2:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 0 | 90 | 1056 | x=(24*((14*3)+2)) | x 24 14 3 * 2 + * = | x:wheel 24:bicycle 14:tricycle 3:wheel *:wheel 2:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 0 | 90 | 336 | x=((24*14)*(3-2)) | x 24 14 * 3 2 - * = | x:wheel 24:bicycle 14:tricycle *:bicycle 3:wheel 2:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 0 | 90 | 1680 | x=((24*14)*(3+2)) | x 24 14 * 3 2 + * = | x:wheel 24:bicycle 14:tricycle *:bicycle 3:wheel 2:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 0 | 90 | 336 | ((24*14)*(3-2))=x | 24 14 * 3 2 - * x = | 24:bicycle 14:tricycle *:tricycle 3:wheel 2:wheel -:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 0 | 90 | 1680 | ((24*14)*(3+2))=x | 24 14 * 3 2 + * x = | 24:bicycle 14:tricycle *:tricycle 3:wheel 2:wheel +:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 0 | 90 | 960 | (24*((14*3)-2))=x | 24 14 3 * 2 - * x = | 24:bicycle 14:tricycle 3:wheel *:wheel 2:wheel -:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 0 | 90 | 1056 | (24*((14*3)+2))=x | 24 14 3 * 2 + * x = | 24:bicycle 14:tricycle 3:wheel *:wheel 2:wheel +:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 2 | 90 | 600 | x=(24*((14*2)-3)) | x 24 14 2 * 3 - * = | x:wheel 24:bicycle 14:tricycle 2:wheel *:wheel 3:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 2 | 90 | 744 | x=(24*((14*2)+3)) | x 24 14 2 * 3 + * = | x:wheel 24:bicycle 14:tricycle 2:wheel *:wheel 3:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 132 | ((24+(14*3))*2)=x | 24 14 3 * + 2 * x = | 24:bicycle 14:tricycle 3:bicycle *:bicycle +:bicycle 2:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 266 | ((24*(14-3))+2)=x | 24 14 3 - * 2 + x = | 24:bicycle 14:wheel 3:wheel -:wheel *:wheel 2:wheel +:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 38 | x=((24+14)*(3-2)) | x 24 14 + 3 2 - * = | x:wheel 24:tricycle 14:tricycle +:tricycle 3:wheel 2:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 335 | x=(((24*14)-3)+2) | x 24 14 * 3 - 2 + = | x:wheel 24:wheel 14:tricycle *:wheel 3:wheel -:wheel 2:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 190 | x=((24+14)*(3+2)) | x 24 14 + 3 2 + * = | x:wheel 24:tricycle 14:tricycle +:tricycle 3:wheel 2:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 32 | x=(((24-14)*3)+2) | x 24 14 - 3 * 2 + = | x:wheel 24:bicycle 14:bicycle -:bicycle 3:wheel *:wheel 2:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 68 | x=(24+((14*3)+2)) | x 24 14 3 * 2 + + = | x:wheel 24:wheel 14:tricycle 3:wheel *:wheel 2:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 64 | x=(24+((14*3)-2)) | x 24 14 3 * 2 - + = | x:wheel 24:wheel 14:tricycle 3:wheel *:wheel 2:wheel -:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 666 | x=(((24*14)-3)*2) | x 24 14 * 3 - 2 * = | x:wheel 24:bicycle 14:tricycle *:tricycle 3:tricycle -:tricycle 2:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 28 | x=(((24-14)*3)-2) | x 24 14 - 3 * 2 - = | x:wheel 24:bicycle 14:bicycle -:bicycle 3:wheel *:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 410 | ((24*(14+3))+2)=x | 24 14 3 + * 2 + x = | 24:bicycle 14:wheel 3:wheel +:wheel *:wheel 2:wheel +:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 38 | x=(24+(14*(3-2))) | x 24 14 3 2 - * + = | x:wheel 24:wheel 14:tricycle 3:wheel 2:wheel -:wheel *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 360 | (24*(14+(3-2)))=x | 24 14 3 2 - + * x = | 24:bicycle 14:wheel 3:wheel 2:wheel -:wheel +:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 456 | (24*(14+(3+2)))=x | 24 14 3 2 + + * x = | 24:bicycle 14:wheel 3:wheel 2:wheel +:wheel +:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 10 | 90 | 406 | ((24*(14+3))-2)=x | 24 14 3 + * 2 - x = | 24:bicycle 14:wheel 3:wheel +:wheel *:wheel 2:wheel -:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 11 | 90 | 1056 | 2=((x/24)-(14*3)) | 2 x 24 / 14 3 * - = | 2:wheel x:wheel 24:bicycle /:wheel 14:tricycle 3:wheel *:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 12 | 90 | 56 | ((24*3)-(14+2))=x | 24 3 * 14 2 + - x = | 24:bicycle 3:wheel *:wheel 14:wheel 2:wheel +:wheel -:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 12 | 90 | 23 | x=(((24-14)*2)+3) | x 24 14 - 2 * 3 + = | x:wheel 24:bicycle 14:bicycle -:bicycle 2:wheel *:wheel 3:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 12 | 90 | 55 | x=(24+((14*2)+3)) | x 24 14 2 * 3 + + = | x:wheel 24:wheel 14:tricycle 2:wheel *:wheel 3:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 12 | 90 | 1002 | x=(((24*14)-2)*3) | x 24 14 * 2 - 3 * = | x:wheel 24:bicycle 14:tricycle *:tricycle 2:tricycle -:tricycle 3:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 12 | 90 | 172 | ((14+(24*3))*2)=x | 14 24 3 * + 2 * x = | 14:bicycle 24:bicycle 3:wheel *:bicycle +:bicycle 2:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 12 | 90 | 864 | ((24*3)*(14-2))=x | 24 3 * 14 2 - * x = | 24:bicycle 3:wheel *:wheel 14:tricycle 2:tricycle -:tricycle *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 12 | 90 | 410 | (x-(24*(14+3)))=2 | x 24 14 3 + * - 2 = | x:wheel 24:bicycle 14:wheel 3:wheel +:wheel *:wheel -:wheel 2:wheel =:wheel
EXPR: 0 | POS | INT | 12 | 90 | 331 | ((24*14)-(3+x))=2 | 24 14 * 3 x + - 2 = | 24:bicycle 14:wheel *:wheel 3:wheel x:wheel +:wheel -:wheel 2:wheel =:wheel
EXPR: 0 | POS | INT | 12 | 90 | 350 | (14*(24+(3-2)))=x | 14 24 3 2 - + * x = | 14:tricycle 24:wheel 3:wheel 2:wheel -:wheel +:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 12 | 90 | 406 | (14*(24+(3+2)))=x | 14 24 3 2 + + * x = | 14:tricycle 24:wheel 3:wheel 2:wheel +:wheel +:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 14 | 90 | 335 | (((24*14)-x)+2)=3 | 24 14 * x - 2 + 3 = | 24:bicycle 14:wheel *:wheel x:wheel -:wheel 2:wheel +:wheel 3:wheel =:wheel
EXPR: 0 | POS | INT | 14 | 90 | 456 | 14=((x/24)-(3+2)) | 14 x 24 / 3 2 + - = | 14:wheel x:wheel 24:bicycle /:wheel 3:wheel 2:wheel +:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 14 | 90 | 744 | (x/24)=(3+(14*2)) | x 24 / 3 14 2 * + = | x:wheel 24:bicycle /:wheel 3:wheel 14:tricycle 2:wheel *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 14 | 90 | 186 | ((14+(24*2))*3)=x | 14 24 2 * + 3 * x = | 14:tricycle 24:bicycle 2:tricycle *:tricycle +:tricycle 3:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 15 | 90 | 678 | ((3+(24*14))*2)=x | 3 24 14 * + 2 * x = | 3:tricycle 24:bicycle 14:tricycle *:tricycle +:tricycle 2:wheel *:wheel x:wheel =:wheel
EXPR: 0 | POS | INT | 15 | 90 | 7 | x=((3-24)+(14*2)) | x 3 24 - 14 2 * + = | x:wheel 3:wheel 24:wheel -:wheel 14:tricycle 2:wheel *:wheel +:wheel =:wheel
