parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 2 | 488 | 976 | ((4+4)*122)=x | 4 4 + 122 * x = | 4:continent 4:continent +:continent 122:book *:book x:book =:book
EXPR: 0 | POS | INT | 2 | 488 | 0 | ((4-4)*122)=x | 4 4 - 122 * x = | 4:continent 4:continent -:continent 122:book *:book x:book =:book
EXPR: 0 | POS | INT | 2 | 488 |  | x=((4-4)*122) | x 4 4 - 122 * = | x:book 4:continent 4:continent -:continent 122:book *:book =:book
EXPR: 0 | POS | INT | 2 | 488 | 123 | (4/(x-122))=4 | 4 x 122 - / 4 = | 4:continent x:book 122:book -:book /:continent 4:continent =:continent
EXPR: 0 | POS | INT | 2 | 488 | 123 | (4*(x-122))=4 | 4 x 122 - * 4 = | 4:continent x:book 122:book -:book *:continent 4:continent =:continent
EXPR: 0 | POS | INT | 2 | 488 | 121 | (4*(122-x))=4 | 4 122 x - * 4 = | 4:continent 122:book x:book -:book *:continent 4:continent =:continent
EXPR: 0 | POS | INT | 2 | 488 | 976 | x=((4+4)*122) | x 4 4 + 122 * = | x:book 4:continent 4:continent +:continent 122:book *:book =:book
EXPR: 0 | POS | INT | 2 | 488 | 121 | (4/(122-x))=4 | 4 122 x - / 4 = | 4:continent 122:book x:book -:book /:continent 4:continent =:continent
EXPR: 0 | POS | INT | 2 | 488 | 976 | x=(122*(4+4)) | x 122 4 4 + * = | x:book 122:book 4:continent 4:continent +:continent *:book =:book
EXPR: 0 | POS | INT | 2 | 488 |  | x=(122*(4-4)) | x 122 4 4 - * = | x:book 122:book 4:continent 4:continent -:continent *:book =:book
EXPR: 0 | POS | INT | 2 | 488 | 123 | 4=((x-122)*4) | 4 x 122 - 4 * = | 4:continent x:book 122:book -:book 4:continent *:continent =:continent
EXPR: 0 | POS | INT | 2 | 488 | 976 | (122*(4+4))=x | 122 4 4 + * x = | 122:book 4:continent 4:continent +:continent *:book x:book =:book
EXPR: 0 | POS | INT | 2 | 488 | zoo | (122/(4-4))=x | 122 4 4 - / x = | 122:book 4:continent 4:continent -:continent /:book x:book =:book
EXPR: 0 | POS | INT | 2 | 488 | 0 | (122*(4-4))=x | 122 4 4 - * x = | 122:book 4:continent 4:continent -:continent *:book x:book =:book
EXPR: 0 | POS | INT | 2 | 488 | 121 | 4=((122-x)*4) | 4 122 x - 4 * = | 4:continent 122:book x:book -:book 4:continent *:continent =:continent
EXPR: 0 | POS | INT | 2 | 488 | zoo | x=(122/(4-4)) | x 122 4 4 - / = | x:book 122:book 4:continent 4:continent -:continent /:book =:book
EXPR: 0 | POS | INT | 4 | 488 | 976 | (x/(4+4))=122 | x 4 4 + / 122 = | x:book 4:continent 4:continent +:continent /:book 122:book =:book
EXPR: 0 | POS | INT | 4 | 488 | 121 | ((122-x)*4)=4 | 122 x - 4 * 4 = | 122:book x:book -:book 4:continent *:continent 4:continent =:continent
EXPR: 0 | POS | INT | 4 | 488 | - | 122=(x*(4-4)) | 122 x 4 4 - * = | 122:book x:book 4:continent 4:continent -:continent *:book =:book
EXPR: 0 | POS | INT | 4 | 488 | 976 | 122=(x/(4+4)) | 122 x 4 4 + / = | 122:book x:book 4:continent 4:continent +:continent /:book =:book
EXPR: 0 | POS | INT | 4 | 488 | - | (x*(4-4))=122 | x 4 4 - * 122 = | x:book 4:continent 4:continent -:continent *:book 122:book =:book
EXPR: 0 | POS | INT | 4 | 488 | - | (x/(4-4))=122 | x 4 4 - / 122 = | x:book 4:continent 4:continent -:continent /:book 122:book =:book
EXPR: 0 | POS | INT | 4 | 488 | 123 | 4=(4*(x-122)) | 4 4 x 122 - * = | 4:continent 4:continent x:book 122:book -:book *:continent =:continent
EXPR: 0 | POS | INT | 4 | 488 | - | 122=((4-4)*x) | 122 4 4 - x * = | 122:book 4:continent 4:continent -:continent x:book *:book =:book
EXPR: 0 | POS | INT | 4 | 488 | 121 | 4=(4/(122-x)) | 4 4 122 x - / = | 4:continent 4:continent 122:book x:book -:book /:continent =:continent
EXPR: 0 | POS | INT | 4 | 488 | 123 | 4=(4/(x-122)) | 4 4 x 122 - / = | 4:continent 4:continent x:book 122:book -:book /:continent =:continent
EXPR: 0 | POS | INT | 4 | 488 | - | ((4-4)*x)=122 | 4 4 - x * 122 = | 4:continent 4:continent -:continent x:book *:book 122:book =:book
EXPR: 0 | POS | INT | 4 | 488 | 121 | 4=(4*(122-x)) | 4 4 122 x - * = | 4:continent 4:continent 122:book x:book -:book *:continent =:continent
EXPR: 0 | POS | INT | 4 | 488 | 123 | ((x-122)*4)=4 | x 122 - 4 * 4 = | x:book 122:book -:book 4:continent *:continent 4:continent =:continent
EXPR: 0 | POS | INT | 10 | 488 | 472 | x=(4*(122-4)) | x 4 122 4 - * = | x:book 4:continent 122:book 4:book -:book *:book =:book
EXPR: 0 | POS | INT | 10 | 488 | 504 | x=(4*(122+4)) | x 4 122 4 + * = | x:book 4:continent 122:book 4:book +:book *:book =:book
EXPR: 0 | POS | INT | 10 | 488 | 472 | (4*(122-4))=x | 4 122 4 - * x = | 4:continent 122:book 4:book -:book *:book x:book =:book
EXPR: 0 | POS | INT | 10 | 488 | 484 | ((4*122)-4)=x | 4 122 * 4 - x = | 4:continent 122:book *:book 4:book -:book x:book =:book
EXPR: 0 | POS | INT | 10 | 488 | 492 | ((4*122)+4)=x | 4 122 * 4 + x = | 4:continent 122:book *:book 4:book +:book x:book =:book
EXPR: 0 | POS | INT | 10 | 488 | 484 | x=((4*122)-4) | x 4 122 * 4 - = | x:book 4:continent 122:book *:book 4:book -:book =:book
EXPR: 0 | POS | INT | 10 | 488 | 492 | (4+(122*4))=x | 4 122 4 * + x = | 4:continent 122:book 4:continent *:continent +:continent x:continent =:continent
EXPR: 0 | POS | INT | 10 | 488 | 492 | x=((4*122)+4) | x 4 122 * 4 + = | x:book 4:continent 122:book *:book 4:book +:book =:book
EXPR: 0 | POS | INT | 10 | 488 | 504 | x=((4+122)*4) | x 4 122 + 4 * = | x:book 4:book 122:book +:book 4:continent *:book =:book
EXPR: 0 | POS | INT | 10 | 488 | 504 | (4*(122+4))=x | 4 122 4 + * x = | 4:continent 122:book 4:book +:book *:book x:book =:book
EXPR: 0 | POS | INT | 10 | 488 | 492 | x=(4+(122*4)) | x 4 122 4 * + = | x:continent 4:continent 122:book 4:continent *:continent +:continent =:continent
EXPR: 0 | POS | INT | 10 | 488 | 504 | ((4+122)*4)=x | 4 122 + 4 * x = | 4:book 122:book +:book 4:continent *:book x:book =:book
EXPR: 0 | POS | INT | 12 | 488 | 484 | 4=((122*4)-x) | 4 122 4 * x - = | 4:book 122:book 4:continent *:book x:book -:book =:book
EXPR: 0 | POS | INT | 12 | 488 |  | (4+(122*x))=4 | 4 122 x * + 4 = | 4:continent 122:book x:continent *:continent +:continent 4:continent =:continent
EXPR: 0 | POS | INT | 12 | 488 | 504 | ((x/4)-122)=4 | x 4 / 122 - 4 = | x:book 4:continent /:book 122:book -:book 4:book =:book
EXPR: 0 | POS | INT | 12 | 488 | 138 | x=((4*4)+122) | x 4 4 * 122 + = | x:book 4:continent 4:book *:book 122:book +:book =:book
