parameters: n=7 l=3 k=1 p=5 q=3 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 10 | 72 | 144 | ((8*17)+8)=x | 8 17 * 8 + x = | 8:brownie 17:cup *:cup 8:cup +:cup x:cup =:cup
EXPR: 0 | POS | INT | 10 | 72 | 200 | x=(8*(17+8)) | x 8 17 8 + * = | x:cup 8:brownie 17:cup 8:cup +:cup *:cup =:cup
EXPR: 0 | POS | INT | 10 | 72 | 144 | x=((8*17)+8) | x 8 17 * 8 + = | x:cup 8:cup 17:total *:cup 8:cup +:cup =:cup
EXPR: 0 | POS | INT | 10 | 72 | 144 | x=(8+(17*8)) | x 8 17 8 * + = | x:cup 8:cup 17:total 8:cup *:cup +:cup =:cup
EXPR: 0 | POS | INT | 10 | 72 | 200 | x=((8+17)*8) | x 8 17 + 8 * = | x:cup 8:brownie 17:brownie +:brownie 8:cup *:cup =:cup
EXPR: 0 | POS | INT | 10 | 72 | 128 | x=((8*17)-8) | x 8 17 * 8 - = | x:cup 8:cup 17:total *:cup 8:cup -:cup =:cup
EXPR: 1 | POS | INT | 10 | 72 | 72 | x=(8*(17-8)) | x 8 17 8 - * = | x:cup 8:brownie 17:cup 8:cup -:cup *:cup =:cup
EXPR: 0 | POS | INT | 10 | 72 | 200 | ((8+17)*8)=x | 8 17 + 8 * x = | 8:total 17:total +:total 8:cup *:cup x:cup =:cup
EXPR: 0 | POS | INT | 10 | 72 | 128 | ((8*17)-8)=x | 8 17 * 8 - x = | 8:cup 17:total *:cup 8:cup -:cup x:cup =:cup
EXPR: 0 | POS | INT | 10 | 72 | 200 | (8*(17+8))=x | 8 17 8 + * x = | 8:brownie 17:cup 8:cup +:cup *:cup x:cup =:cup
