parameters: n=5 l=2 k=1 p=5 q=3 m=8
TOTAL 228 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 10 | 42.8571 |  | x=(28*0) | x 28 0 * = | x:UNKNOWN 28:UNKNOWN 0:person *:UNKNOWN =:UNKNOWN
EXPR: 0 | POS | INT | 10 | 42.8571 | 0 | (28*0)=x | 28 0 * x = | 28:student 0:UNKNOWN *:UNKNOWN x:UNKNOWN =:UNKNOWN
EXPR: 0 | POS | INT | 12 | 42.8571 | - | 28=(0*x) | 28 0 x * = | 28:person 0:person x:UNKNOWN *:person =:person
EXPR: 0 | POS | INT | 12 | 42.8571 | 0 | (0/28)=x | 0 28 / x = | 0:UNKNOWN 28:student /:UNKNOWN x:UNKNOWN =:UNKNOWN
EXPR: 0 | POS | INT | 12 | 42.8571 |  | x=(0/28) | x 0 28 / = | x:person 0:person 28:student /:person =:person
EXPR: 0 | POS | INT | 12 | 42.8571 |  | (28*x)=0 | 28 x * 0 = | 28:person x:UNKNOWN *:person 0:person =:person
EXPR: 0 | POS | INT | 12 | 42.8571 | - | 28=(x*0) | 28 x 0 * = | 28:UNKNOWN x:UNKNOWN 0:person *:UNKNOWN =:UNKNOWN
EXPR: 0 | POS | INT | 12 | 42.8571 |  | (x*28)=0 | x 28 * 0 = | x:UNKNOWN 28:student *:student 0:student =:student
EXPR: 0 | POS | INT | 12 | 42.8571 | - | (28/x)=0 | 28 x / 0 = | 28:person x:UNKNOWN /:person 0:person =:person
EXPR: 0 | POS | INT | 12 | 42.8571 |  | (x/28)=0 | x 28 / 0 = | x:person 28:student /:person 0:person =:person
EXPR: 0 | POS | INT | 12 | 42.8571 | - | 28=(0/x) | 28 0 x / = | 28:student 0:student x:UNKNOWN /:student =:student
EXPR: 0 | POS | INT | 14 | 42.8571 | - | (x*0)=28 | x 0 * 28 = | x:student 0:person *:student 28:student =:student
EXPR: 0 | POS | INT | 14 | 42.8571 | - | (0*x)=28 | 0 x * 28 = | 0:person x:student *:student 28:student =:student
EXPR: 0 | POS | INT | 14 | 42.8571 | 0 | 0=(x/28) | 0 x 28 / = | 0:UNKNOWN x:UNKNOWN 28:student /:UNKNOWN =:UNKNOWN
EXPR: 0 | POS | INT | 14 | 42.8571 | 0 | 0=(28*x) | 0 28 x * = | 0:student 28:student x:UNKNOWN *:student =:student
EXPR: 0 | POS | INT | 14 | 42.8571 | - | 0=(28/x) | 0 28 x / = | 0:student 28:student x:UNKNOWN /:student =:student
EXPR: 0 | POS | INT | 14 | 42.8571 | 0 | 0=(x*28) | 0 x 28 * = | 0:person x:person 28:student *:person =:person
EXPR: 0 | POS | INT | 14 | 42.8571 | - | (0/x)=28 | 0 x / 28 = | 0:student x:UNKNOWN /:student 28:student =:student
EXPR: 0 | POS | INT | 22 | 42.8571 | 28 | (28-x)=0 | 28 x - 0 = | 28:UNKNOWN x:UNKNOWN -:UNKNOWN 0:UNKNOWN =:UNKNOWN
EXPR: 0 | POS | INT | 22 | 42.8571 | 28 | (x-28)=0 | x 28 - 0 = | x:person 28:person -:person 0:person =:person
EXPR: 0 | POS | INT | 24 | 42.8571 | 28 | 0=(28-x) | 0 28 x - = | 0:student 28:student x:student -:student =:student
EXPR: 0 | POS | INT | 24 | 42.8571 | 28 | 0=(x-28) | 0 x 28 - = | 0:UNKNOWN x:UNKNOWN 28:UNKNOWN -:UNKNOWN =:UNKNOWN
NET 22 unique, non-negative, integer-valued solutions found out of 228 total solutions
