parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | FRA | 0 | 11 | 36.3636363636364 | x=(20/0.55) | x 20 0.55 / = | x:painter 20:painter 0.55:time /:painter =:painter
EXPR: 1 | POS | INT | 0 | 11 | 11 | (20*0.55)=x | 20 0.55 * x = | 20:painter 0.55:time *:painter x:painter =:painter
EXPR: 1 | POS | INT | 0 | 11 | 11 | x=(20*0.55) | x 20 0.55 * = | x:painter 20:painter 0.55:time *:painter =:painter
EXPR: 0 | POS | FRA | 0 | 11 | 36.3636363636364 | (20/0.55)=x | 20 0.55 / x = | 20:painter 0.55:time /:painter x:painter =:painter
EXPR: 1 | POS | INT | 2 | 11 | 11 | 20=(x/0.55) | 20 x 0.55 / = | 20:painter x:painter 0.55:time /:painter =:painter
EXPR: 0 | POS | FRA | 2 | 11 | 36.3636363636364 | 20=(x*0.55) | 20 x 0.55 * = | 20:painter x:painter 0.55:time *:painter =:painter
EXPR: 0 | POS | FRA | 2 | 11 | 36.3636363636364 | 20=(0.55*x) | 20 0.55 x * = | 20:painter 0.55:time x:painter *:painter =:painter
EXPR: 0 | POS | FRA | 4 | 11 | 36.3636363636364 | (0.55*x)=20 | 0.55 x * 20 = | 0.55:time x:painter *:painter 20:painter =:painter
EXPR: 0 | POS | FRA | 4 | 11 | 36.3636363636364 | (x*0.55)=20 | x 0.55 * 20 = | x:painter 0.55:time *:painter 20:painter =:painter
EXPR: 1 | POS | INT | 4 | 11 | 11 | (x/0.55)=20 | x 0.55 / 20 = | x:painter 0.55:time /:painter 20:painter =:painter
EXPR: 0 | POS | FRA | 10 | 11 | 20.55 | (20+0.55)=x | 20 0.55 + x = | 20:painter 0.55:painter +:painter x:painter =:painter
EXPR: 0 | POS | FRA | 10 | 11 | 20.55 | x=(20+0.55) | x 20 0.55 + = | x:painter 20:painter 0.55:painter +:painter =:painter
EXPR: 0 | POS | FRA | 10 | 11 | 19.45 | (20-0.55)=x | 20 0.55 - x = | 20:painter 0.55:painter -:painter x:painter =:painter
EXPR: 0 | POS | FRA | 10 | 11 | 19.45 | x=(20-0.55) | x 20 0.55 - = | x:painter 20:painter 0.55:painter -:painter =:painter
EXPR: 0 | POS | FRA | 12 | 11 | 19.45 | 20=(x+0.55) | 20 x 0.55 + = | 20:painter x:painter 0.55:painter +:painter =:painter
EXPR: 0 | POS | FRA | 12 | 11 | 0.0275 | 20=(0.55/x) | 20 0.55 x / = | 20:time 0.55:time x:painter /:time =:time
EXPR: 0 | POS | FRA | 12 | 11 | 0.0275 | (x*20)=0.55 | x 20 * 0.55 = | x:painter 20:time *:time 0.55:time =:time
