parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 2 | 8 | 4 | 108=((36-9)*x) | 108 36 9 - x * = | 108:piece 36:piece 9:piece -:piece x:pile *:piece =:piece
EXPR: 0 | POS | INT | 2 | 8 | 4 | 108=(x*(36-9)) | 108 x 36 9 - * = | 108:piece x:pile 36:piece 9:piece -:piece *:piece =:piece
EXPR: 0 | POS | INT | 2 | 8 | 16 | ((108+36)/x)=9 | 108 36 + x / 9 = | 108:piece 36:piece +:piece x:pile /:piece 9:piece =:piece
EXPR: 1 | POS | INT | 2 | 8 | 8 | ((108-36)/x)=9 | 108 36 - x / 9 = | 108:piece 36:piece -:piece x:pile /:piece 9:piece =:piece
EXPR: 1 | POS | INT | 2 | 8 | 8 | 108=(36+(x*9)) | 108 36 x 9 * + = | 108:piece 36:piece x:pile 9:piece *:piece +:piece =:piece
EXPR: 1 | POS | INT | 2 | 8 | 8 | 108=(36+(9*x)) | 108 36 9 x * + = | 108:piece 36:piece 9:piece x:pile *:piece +:piece =:piece
EXPR: 1 | POS | INT | 4 | 8 | 8 | (108-(x*9))=36 | 108 x 9 * - 36 = | 108:piece x:pile 9:piece *:piece -:piece 36:piece =:piece
EXPR: 1 | POS | INT | 4 | 8 | 8 | 108=((x*9)+36) | 108 x 9 * 36 + = | 108:piece x:pile 9:piece *:piece 36:piece +:piece =:piece
EXPR: 0 | POS | INT | 4 | 8 | 4 | ((108/x)+9)=36 | 108 x / 9 + 36 = | 108:piece x:pile /:piece 9:piece +:piece 36:piece =:piece
EXPR: 0 | POS | INT | 4 | 8 | 16 | 108=((x*9)-36) | 108 x 9 * 36 - = | 108:piece x:pile 9:piece *:piece 36:piece -:piece =:piece
EXPR: 0 | POS | INT | 4 | 8 | 16 | 108=((9*x)-36) | 108 9 x * 36 - = | 108:piece 9:piece x:pile *:piece 36:piece -:piece =:piece
EXPR: 1 | POS | INT | 4 | 8 | 8 | 108=((9*x)+36) | 108 9 x * 36 + = | 108:piece 9:piece x:pile *:piece 36:piece +:piece =:piece
EXPR: 1 | POS | INT | 4 | 8 | 8 | (108-(9*x))=36 | 108 9 x * - 36 = | 108:piece 9:piece x:pile *:piece -:piece 36:piece =:piece
EXPR: 0 | POS | INT | 4 | 8 | 4 | 36=((108/x)+9) | 36 108 x / 9 + = | 36:piece 108:piece x:pile /:piece 9:piece +:piece =:piece
EXPR: 1 | POS | INT | 4 | 8 | 8 | 36=(108-(x*9)) | 36 108 x 9 * - = | 36:piece 108:piece x:pile 9:piece *:piece -:piece =:piece
EXPR: 0 | POS | INT | 4 | 8 | 4 | (36-(108/x))=9 | 36 108 x / - 9 = | 36:piece 108:piece x:pile /:piece -:piece 9:piece =:piece
EXPR: 1 | POS | INT | 4 | 8 | 8 | 36=(108-(9*x)) | 36 108 9 x * - = | 36:piece 108:piece 9:piece x:pile *:piece -:piece =:piece
EXPR: 0 | POS | INT | 7 | 8 | 16 | 36=((9*x)-108) | 36 9 x * 108 - = | 36:piece 9:piece x:pile *:piece 108:piece -:piece =:piece
