parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 64 | 1 | x=(8/(3+5)) | x 8 3 5 + / = | x:dollar 8:dollar 3:deck 5:deck +:deck /:dollar =:dollar
EXPR: 1 | POS | INT | 0 | 64 | 64 | x=(8*(3+5)) | x 8 3 5 + * = | x:dollar 8:dollar 3:deck 5:deck +:deck *:dollar =:dollar
EXPR: 0 | POS | INT | 0 | 64 | 1 | (8/(3+5))=x | 8 3 5 + / x = | 8:dollar 3:deck 5:deck +:deck /:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 0 | 64 | 64 | (8*(3+5))=x | 8 3 5 + * x = | 8:dollar 3:deck 5:deck +:deck *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 64 | 4 | (8/(5-3))=x | 8 5 3 - / x = | 8:dollar 5:deck 3:deck -:deck /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 64 | 16 | (8*(5-3))=x | 8 5 3 - * x = | 8:dollar 5:deck 3:deck -:deck *:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 2 | 64 | 64 | 8=(x/(3+5)) | 8 x 3 5 + / = | 8:dollar x:dollar 3:deck 5:deck +:deck /:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 64 | 1 | 8=(x*(3+5)) | 8 x 3 5 + * = | 8:dollar x:dollar 3:deck 5:deck +:deck *:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 64 | 1 | 8=((3+5)*x) | 8 3 5 + x * = | 8:dollar 3:deck 5:deck +:deck x:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 64 | 4 | x=(8/(5-3)) | x 8 5 3 - / = | x:dollar 8:dollar 5:deck 3:deck -:deck /:dollar =:dollar
EXPR: 0 | POS | INT | 2 | 64 | 16 | x=(8*(5-3)) | x 8 5 3 - * = | x:dollar 8:dollar 5:deck 3:deck -:deck *:dollar =:dollar
EXPR: 0 | POS | INT | 4 | 64 | 16 | 8=(x/(5-3)) | 8 x 5 3 - / = | 8:dollar x:dollar 5:deck 3:deck -:deck /:dollar =:dollar
