parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | FRA | 0 | 9894 | 8314.28571428571 | x=(5820/0.7) | x 5820 0.7 / = | x:lamp 5820:lamp 0.7:supplier /:lamp =:lamp
EXPR: 0 | POS | INT | 0 | 9894 | 4074 | (5820*0.7)=x | 5820 0.7 * x = | 5820:lamp 0.7:supplier *:lamp x:lamp =:lamp
EXPR: 0 | POS | INT | 0 | 9894 | 4074 | x=(5820*0.7) | x 5820 0.7 * = | x:lamp 5820:lamp 0.7:supplier *:lamp =:lamp
EXPR: 0 | POS | FRA | 0 | 9894 | 8314.28571428571 | (5820/0.7)=x | 5820 0.7 / x = | 5820:lamp 0.7:supplier /:lamp x:lamp =:lamp
EXPR: 0 | POS | INT | 2 | 9894 | 4074 | 5820=(x/0.7) | 5820 x 0.7 / = | 5820:lamp x:lamp 0.7:supplier /:lamp =:lamp
EXPR: 0 | POS | FRA | 2 | 9894 | 8314.28571428571 | 5820=(x*0.7) | 5820 x 0.7 * = | 5820:lamp x:lamp 0.7:supplier *:lamp =:lamp
EXPR: 0 | POS | FRA | 2 | 9894 | 8314.28571428571 | 5820=(0.7*x) | 5820 0.7 x * = | 5820:lamp 0.7:supplier x:lamp *:lamp =:lamp
EXPR: 0 | POS | FRA | 4 | 9894 | 8314.28571428571 | (0.7*x)=5820 | 0.7 x * 5820 = | 0.7:supplier x:lamp *:lamp 5820:lamp =:lamp
EXPR: 0 | POS | FRA | 4 | 9894 | 8314.28571428571 | (x*0.7)=5820 | x 0.7 * 5820 = | x:lamp 0.7:supplier *:lamp 5820:lamp =:lamp
EXPR: 0 | POS | INT | 4 | 9894 | 4074 | (x/0.7)=5820 | x 0.7 / 5820 = | x:lamp 0.7:supplier /:lamp 5820:lamp =:lamp
EXPR: 0 | POS | FRA | 10 | 9894 | 5820.7 | (5820+0.7)=x | 5820 0.7 + x = | 5820:lamp 0.7:lamp +:lamp x:lamp =:lamp
EXPR: 0 | POS | FRA | 10 | 9894 | 5820.7 | x=(5820+0.7) | x 5820 0.7 + = | x:lamp 5820:lamp 0.7:lamp +:lamp =:lamp
EXPR: 0 | POS | FRA | 10 | 9894 | 5819.3 | (5820-0.7)=x | 5820 0.7 - x = | 5820:lamp 0.7:lamp -:lamp x:lamp =:lamp
EXPR: 0 | POS | FRA | 10 | 9894 | 5819.3 | x=(5820-0.7) | x 5820 0.7 - = | x:lamp 5820:lamp 0.7:lamp -:lamp =:lamp
EXPR: 0 | POS | FRA | 12 | 9894 | 5819.3 | 5820=(x+0.7) | 5820 x 0.7 + = | 5820:lamp x:lamp 0.7:lamp +:lamp =:lamp
